El HAJUAKAAN!	0,6
Minäkö en muka hoida hommaani?	0,6
Mieti vähän, herneaivo.	3
Aloillanne, komisario, tai ammun.	0,1
Minä vain...	2,5
Luulin etten sekaannu tällaiseen.	0
Ei tämän näin pitänyt mennä.	0,2
Annoit muiden pyöritellä peukaloitaan pikkumaisen kostosi tähden.	1,3
Se narttu oli tappaa minut.	0,2
Eikö muita lähetetty?	6
Tyttö on menettänyt neitsyytensä.	5
Mutta jokainen sanasi vahvistaisi syyttäjän kantaa - jonka mukaan olit pakkomielteen vallassa - joka purkautui vihana kun Carolyn lopetti suhteen.	5
Minua vain ihmetyttävät kirjat takakontissanne.	0,1,2
Kaikki okei!	0,3
Vielä yksi minuutti.	0,6
Mitä veikkaisit voittosuhteeksi?	0,6
Se on ällöttävää.	3
Minulla on hyvää viiniä.	3
Olit oikein huomaavainen, mutta nämä ovat äidin laatikoita.	3
Kuule, mulla ei ole sulle mitään sanomista, okei?	0,6
On hyvä olla taas Manhattanilla,	0
Hän ei välitä sinusta, eikä hän välitä minustakaan.	0,1
Tämä on hänelle suuri tilaisuus.	3
Antautumisenne jälkeen, lakkasitte olemasta sotilaita.	0,2
Tapamme kapinan tappamalla kapinalliset.	0,2
Ammuitko sinä?	6
Sieltä tulee Sean Penn!	0,6
Rocky, Amerikan lääkäriliitto on suositellut nyrkkeilyn kieltämistä.	0,1
Emme pääse ulos.	0,2,5
Teitä ei varmaankaan kiinnosta aihe.	5
Minä tapan teidät.	0
Aiotko vaihtaa hevosesi vankkurikyytiin?	0,6
Anteeksi, sisaret... Poliisit etsivät teitä.	0,2
Mekö?	6
Painu ulos!	0
Eihän meillä ole asuntolainaa.	0
En tiedä, mitä tehdä.	0,3
Teit sen yksin!	0
Ja sinä kieltäydyit auttamasta.	0,2
Se, joka pilaa taideteoksen tuollaisella värillä pitäisi mestata.	1,3
Meille, maailman huipulla.	3
Olen ollut kotona koko illan.	5
Tärkeitä asioita elämässä.	3
Mitä pirua sinä teet?	0,6
Kaikki on minun syytäni.	0,1,2,5
En kestä enää tätä elämää.	5
Loukkaantuiko kukaan?	6
Varokaa vain.	1,5
Perkele.	0,1
Tuo oli iljettävää!	0,6
Onko siellä kaikki hyvin?	3,6
Epäilette siis, - että myrkkyä oli laitettu ruokailun jälkeen hänen kahviinsa? Ja jostain kumman syystä - oireet viivästyivät? - Aivan.	0,6
Teiltä on ehkä jäänyt huomaamatta, että ruumiillisen työn teettäminen upseereilla, - on kielletty Geneven sopimuksessa.	0,1
Kuka sai sellaista päähäsi?	0,6
En näe poikaa.	0,3
Ei tekisi edes tiukkaa.	0
Mene, lähde pois täältä.	0,2
Pane pistooli pois.	0,1
Häivy!	0,3,6
Seis! Lopettakaa!	0,6
Siinä oli jo harjoituksissa jotain surullista ja herkkää.	1
Aivan: pelastetaan se, jolla on vähiten elinaikaa.	0
Lopeta nyt.	0,2,5
Miksi syytät minua?	0,2,6
He epäonnistuivat.	2,5
Edes sinä et saisi kannettua häntä tuonne.	0,1,5
Oikein kiva.	0,3
Säätila mantereella on kohentunut huomattavasti, joten löydätte maalin varmasti vaikeuksitta.	5,6
Mieti vielä kerran, nilkki.	0
No niin, kaikki ulos.	0
Hän on kuollut.	2,5
Tekin pidätte minua liian vanhana ja rumana miehen rakastettavaksi.	1,3
Senkin ketale!	0
Eikö elämän tulisi olla iloista ja kuplivaa, kuten samppanja.	1
Hekö veivät sen, jossa on kaulus?	0,6
Lamppu on rikki vain kahdesta kohtaa.	3
Se tuli jo selväksi.	5,6
Tibey pelasti hänet vararikolta, ja he ystävystyivät.	5
Lisää uhreja!	0,2,6
Et sinä tunne häntä.	3
Mitä haluat minun tekevän?	0,6
Kaikkivaltiaan nimessä...	5
Pakene ja aloita uusi elämä.	3,5
Taisin vetää lyhyen tikun.	0
Mitä teen täällä?	0,6
Kaikki on kunnossa.	3
Tämä on sotaa!	0,2,6
Poliitikkoni ei osaa päättää mistään.	0,1
Säälin häntä, ettekö te?	0,2,6
Poloinen hukkui purjehtiessaan.	2,5
En ole hassumpi näin vanhaksi naiseksi, vai mitä?	0,1,6
Hän välttelee taas.	0,2,5
Oliko se Maximin ajatus?	6
Minne he menivät?	6
Hän on täysin omistautunut Samille.	6
Mikä hätänä?	0,2,6
Ilkeän miehen.	3
Lihonutko?	6
Olet uskomaton.	1,2,5
Että mitä?	6
Hän ei ole kuollut.	2,5
Tiesin, että täällä on aarre.	0
Joukko homoja ja latinoja persettään myöten aineissa.	1,5
Onpa kauhea vastatuuli.	0
Joku mies, jota en nähnyt.	1,6
Keskellä elämää olemme kuolleita.	2,5
Sinä oksetat minua.	0
Olisitko toivonut että Verua olisi tappanut minut?	0,2,6
Älä ole noin sarkastinen.	0,1
Rockyn varjossa eläminen on vaikeaa, kun sua sanotaan hänen sätkynukekseen.	1,5
Vanhat ensin.	0,2
Se kuulostaa surkimukselta.	1,6
Mitä minä voisin sanoa?	0,6
Siitä huolimatta sinun olisi ensin pitänyt kysyä.	0
Hän on tappanut teillekin.	2,5
Kaikkien mielestä se on hauska!	0,1,6
Mutta miksi haluat tehdä tätä?	0,6
Lopetetaan teeskentely.	0
Pilailetteko?	6
Eikö sisar Marianin kaapu käy?	6
Tällä kertaa et selviydy siitä.	0,2
Kaikki sanovat niin.	3
Hyvästi.	3
En kai sanonut mitään ilkeää?	0,6
Joo, täydellinen!	3,6
Mitä haluat meidän usk ovan?	0,6
Olen huvitellut, Olen käynyt teatterissa ja yökerhoissa,	3
Juuri nyt meillä on vain muistoja.	5
Luoja, että tässä piti käydä näin.	0
Kaikki on hyvin, äiti.	3,5
Sama se, mitä tapahtuu.	6
Minulla on vain yksi, mutta hän on ainutlaatuinen.	0
Meidän on käytettävä kaikkia mahdollisia aseita.	0
Ampui minua.	3
Miksi me lähtisimme?	6
Murhaajia.	1
Älä lopeta.	2,5
Älkää pakottako minua nostamaan niitä painavia kiviä älkääkä pakottako minua jynssäämään likaisia vessoja.	0,1
En käskenyt sisään.	0,2
Kerro hänelle, että kaikki on ohi, painajaisia lukuun ottamatta.	0
Tule.	0
Tiedän, että voit taistella kun on pakko.	0,2
Olin aivan kauhuissani.	3
Enpä oikein usko.	0
Näin unessa valoa Hopeakaupungin yllä ja tiesin, että täällä on toivoa.	0
Suorempi ryhti!	0,3,6
Selvästi kaheli.	5
Kyllä, aina.	3
Sinun täytyy mennä reissuun ja minun täytyy kestää se mitä kestän.	3
Hae avaimet. - Olen vapaa, vapaa!	0
Totta vieköön.	0,3
He ovat viisaita, nämä vanhat naiset!	3,6
Ihan mitä tahansa.	5
Saatana!	0,6
Niin tosiaan on.	0
Se pissaa päälleni!	0,1,2
Avasimme takakontin ja löysimme kuusi tuhatta kelloa!	0
Teillä ei ole oikeutta tähän.	0,1
Panen hanttiin niin kauan kuin terrorisoit minua.	0,1,2
Olen tulossa hulluksi raivosta.	0,1,2
Minähän voitin tänä iltana parhaan.	3
Se löytyi Baltimoresta.	3,6
En tiedä. Nyt kun olemme näin pitkällä...	2,5
Löydämme jonkun toisen. Jonkun, joka pitää koko ajatusta jopa... haluttavana.	0,1
Mene ennen kuin Henry tulee.	0,2,5
Miksi sinä olet täällä?	0,6
Luulin, että saan esittää kysymyksiä.	0
Juuri niin ajattelinkin tehdä.	3
Kaikki näyttivätkin jotenkin alastomilta.	3
He uhkasivat tappaa, jos en maksaisi.	0,1,2,5
Minulla oli aina huono omatunto, kun olin niin paljon poissa.	3,5
Joo, mahtavaa.	0,3
Asia on kiireellinen!	0
Mistä tiedät?	0,2,6
Kiltti, vanha Graham.	3,6
Et tunne minua.	3
Tulin vain jakamaan onneani kanssasi.	0
Mikä vittu sinä olet?	0,6
Tänä aamuna he lukivat, että tänne saapui epäpätevä pelle - joka esittää kuuluvansa senaattiin.	1
Nyt te molemmat puhutte järjettömiä.	0,1
Entä panttivankiongelma?	0,6
Ei tarvitse lähettää häntä enää salaisiin tehtäviin.	0
Meillä ei ole toimivaltaa tietokoneeseen.	0,2
Kuinka kauheaa.	0
Lasket hyvin, mutta missä rahat ovat?	0,6
En halua, että olet nälkäinen.	0
Jos hän tykkää hemmotella minua, ei se minua haittaa.	0,1,5
Voi Dick, hän oli upea.	0,1,2
Sinusta myös. Voi voi, sinä herätät lapset.	0
Sinä se vaarassa olet!	0,2
Kuinka kehtaat tulla silmiini?	0,6
Hyvin huomiokykyistä.	3
Tuo on tosi kaunis kohtaus.	3,6
Hän haluaa ilmeisesti turpiinsa.	5
Äiti sanoo, että se on pahaa.	5
Oletko kunnossa, Maxwell?	6
Eikö niin? Matkaan siitä.	0,6
Miksei jostakin, jota on helppo saada?	0,2,6
Sen, millaista on olla isä.	5,6
Hienoa ja kaunista.	1,3
Se on nykyään harvinaista.	3
Tämä on tosi siisti auto.	1,3
Ja... se sai minun tuntemaan jotain..	3
Olinkin vähällä unohtaa.	0,1
He lähettävät samppanjaa.	2
Ei ihme, että olet väsynyt.	0
Baphomet aikoo tuhota meidät kaikki.	0,1,2
Aiotteko pidättää hänet?	0,2,6
Vaikuttavaa.	3
Tarkoitan, etten ole koskaan ollut mitään.	0,2,5
Entä raivopäät?	2,6
Olkaa hiljaa ja kuunnelkaa.	3
Kauniilla saarilla on kookospähkinöitä, - ei autoakaan näkyvissä.	3
On ilo olla avuksi.	5
Emme tunne täältä ketään.	0,3
Minä olen onneton.	0
Kasvosi näyttävät kauheilta. Taisit kokea kivuliaan kuoleman.	2,5
Olit vain olevinasi ystäväni.	1
Ei! Et siivoa mitään, Victor.	0,2
Ole nyt kiltti, Mammy.	1,3
Tilanne on täällä täysin toivoton.	5
Olet myöhässä, hinttari!	0
Ja minä tulen olemaan ainoa henkiin jäänyt.	0
Minusta on inhottavaa koetella näin kärsivällisyyttänne - mutta olen joko oikeassa tai seinähullu!	0,1
Tee tilaa, Jessie.	3
Fanculo.	3,6
Kun saavumme pääkaupunkiin, - ei ole minun vastuullani, mitä sitten keisari tekeekin teille.	0
Kannattaa siis totella minua.	0
Hirviö!	0,6
Vihaan sinua, Braden.	3
Ja lopun ihmiskunnalle, joka on riivannut tätä kaunista planeettaamme jo liian kauan.	1
Mikä tyyppi!	0,6
Eikö bolsevikkien arvokkuus merkitse sinulle mitään?	0,1,6
Pieni osa minusta on kuollut joka päivä kuuden vuoden ajan.	2,5
Miksi hän tuon teki?	0,6
Ei huolen häivää.	0,2,5
Prinsessa on käyttäytynyt hyvin oudosti.	3,6
Menkää!	0,2
Kuulostaa hienolta.	0,1
Keskeytämmekö?	0,2,6
Olemme ihmisiä.	1
Olkaa hiljaa, helvetti!	0,3
Sinä kuvittelet.	0,3
Lähtekää pois täältä!	0,2
Tiedätkö mitä minulle tapahtuu, jos silta ei ole ajoissa valmis?	0,6
Sä pilasit sen!	0,2
He ovat köyhiä.	1,5
Mä voitin.	0,3
Tappakaa.	0,3
Älä höpötä. - En höpötäkkään.	1
Menen sun kouluusi ja...	3,5
Päivää, neitokaiset.	3
Kundi on pummi.	3
En tajua mitä täällä on tekeillä!	0
Hän ei paljastanut mitään.	5,6
Hän se juuri syö ihmisiä.	1,2,5
Sinusta tämä on hauskaa, ilonpitoa!	0,1,2
Senkin paskiainen.	1,3
Tuo ei ole minun näköiseni.	0
Nautin kovasti pelityylistäsi.	1,3
Jos olisitte sodassa, haluaisin taisteluun.	0,2
Murtaudutte tänne ja kerrotte uskovanne, että Paul on murhaaja.	0,1,2
Varo, Liz!	0,3
Et jää tänne etkä ota minua mukaasi.	0
Liitto ei olisi onnistunut.	0,2,5
Piruparat.	1,5
Decker on kuollut.	2,5
Kauas sanoista, monumenteista, koko humpuukista.	3
Ajat ovat muuttuneet, Charlie.	3,5
Kolme kuollutta, ja minkä takia?	2,5,6
Hyvä Luoja, hän on tehnyt loistavaa työtä.	3
Olemme tehneet liikaa töitä.	3
Kuka väittää?	0,2,6
Hän paloi halusta painaa liipaisinta!	0,1
En välitä paskaakaan siitä, että olet lainvartija.	0,1
Sinä et rukoillut.	0,1
Olen sellaisessa kätevä.	0,1
Pois sieltä!	0,6
Meidän pitäisi haastaa hänen lääkärinsä.	5
Olet ehkä oikeassa.	0,1
Englantilaiset ovat rohkeita.	3
Se on vain valokuva.	6
Tommy, oletko varma, että selviämme?	0,2,6
Rusettihan on hieno.	0,1
Tulkaa katsomaan, kuka tuli!	0,2
Hölmö nainen.	1,3,5
Miksi epäilet murhaa?	0,2,6
Hei, Richard, kaveri, kuuntele mua.	3
Me ainakin nautimme siitä.	0
Mutta se ei riitä kahdelle näin erilaiselle ihmiselle.	0,1
Paul-parka.	3
Et näe häntä, koska et ole kuollut.	0,2
Liesl!	3,6
Lain mukaan teillä on oikeus lukea syyttäjän viaksi ettei se kyennyt - löytämään lasia todistusaineiston joukosta.	0,1
Vastustan kysymyksen esittämistapaa.	0,1
Auto on jumissa.	0,1,2,5
Katso, mihin itsepäisyytesi johti!	0,6
Hän ei kestä sanomista vaimonsa nähden eikä pomonsa.	5
Pärjäsit upeesti!	0,2
Läimäisisi!	0,2
Minusta sinä olet hyvin älykäs ja ainutlaatuinen nainen.	1,3
Saimme mukavan talon kukkaistutuksineen.	5
Mitä he tekevät täällä?	0,6
Charles, minua pelottaa.	0,2
Tulimme ulos ihan pyörryksissä.	0,2
Mutta juttu vain paranee.	0,2,5
lkävää, ettei minusta pidetä.	0,1
Huora on taas työssään!	0
Mene!	0
Todennäköisyys tällä leirillä selviytymiseen on vielä huonompi.	6
Hän ihastuu tähän heti!	3,6
Älä ole typerä. 50 miljoonaa.	0,1
Onneksi tämä tuli ilmi nyt.	3,6
He pitävät tarinoistani.	1
Viittoilee rivosti ihmisille jotka hoitavat sosialistisia velvollisuuksiaan.	0,1
Kuninkaan mikä?	6
Hän ei pysy kurissa.	5
En halua mitenkään lannistaa teitä.	0
Koko elämäni on ollut kilpailua sekä kilparadalla että töissä.	3,5,6
Tuntemasi tyttö on nimetön eikä ole todellinen.	3
Syytitkö minua jostain?	0,2,6
Muistuta minua kysymään myöhemmin, miksi suudelmasi eivät enää tunnu samoilta.	0
Sinä juuri opetit muutaman jätin uimaan, maalainen.	3
Mitä meille nyt tapahtuu?	6
Meidän pitää tehdä sinulle vatsahuuhtelu.	0,1
Kaivan kaivamistani, mutta kuoppa ei kasva.	3,5
Päästiin niin saakelin lähelle!	0
Pois takkini päältä.	0,3
Ei pitäisi juoda yksin.	0,5
Niin tietysti.	0,6
Hän pudotti vanhanaikaisen jakoavaimensa.	5
Tämä on suurin koskaan näkemäni poliisiauto.	0,1
Osaan pukeutua tilanteen mukaan.	0
Toistan: Tämä on hätäkokous.	0
Ne, jotka uskaltautuivat matkalle Norsunluutorniin, kuolivat.	2,5
Tuon keskustelun Dorcas kuuli.	6
Kiitti!	0,6
Mikä hätänä kulta?	0,2,6
Vauva on minunkin.	3
Emmehän ohittaneet sitä tienhaaraa?	0,6
Sinähän valehtelet!	0,2
Hän on pelkkä kone.	3,5
Tarvitsemme lisää väkeä auttamaan meitä koska me aiomme tuhlata järjettömän paljon rahaa.	0,1
Päästä hänet.	0,2
Miten näin voi käydä?	6
Ole hiljaa ja kuuntele.	3
En haluaisi keskeyttää tämänhetkistä työtäni.	0,5
Mulkkuja kaikki tyynni.	0
Minä maksan sakot.	0,1
Miksi et lähtenyt mukaan?	2,6
Toit Suzyn kotiin!	0
Ja kun mr Lewis lähtee, teitä ei enää nähdä tässä hotellissa.	5
Vain Akhilleus voi olla johtaja.	0
Varsinainen murharyhmän johtaja hänestäkin tuli.	6
Olet tähti.	0
Herra Koreander?	6
Mikset kuuntele minua?	0,6
Se on hyvä alku.	3
Hyvin tehty.	3
Voihan helkkari!	0,1,2
Meidän puolemme voittaa aina.	0,3
Hei, Kid.	3
Liiton kaverit ovat entistä terävämpiä.	1
Rakastan tätä miestä.	0,1
Luuletteko voivanne pelotella minua?	0,1,6
Miksi olet täällä, kun Bianca tarvitsee apua?	6
En ole vielä valmis sellaiseen.	0,3
Tämä on todella surullinen päivä.	5
Pidän hänen seurastaan ja hänen ajattelemisestaan.	0
He ovat juovuksissa.	1,3
Se taisi lähteä.	2,5
Voisitteko poistua?	0,1,6
En suostu siihen.	3
Ei elämästä tehdä uhkapeliä.	1,5
Päivää.	3,5
Se kertoisi sen, mitä tiedämme, kertomalla sen, mitä emme tiedä.	0
Mitä jos en halua?	0,6
Niitä oli neljäkymmentä.	3,6
Beef, pakettiauto oli tyhjä, jos Charlie sanoo niin.	1
Tapaat hänet pian.	2,5
Hän ei puhunut mitään padosta.	0,6
Luulin että ne oli Roomasta.	6
Mistä pirusta te puhutte?	0,1,6
Teet minut tosi onnelliseksi.	0,1
Ei kukaan murskaa liittoa.	0,2
Pysy aloillasi!	3,6
Enkä lisäksi myy sitä teille.	0,3
Ulos autosta ja äkkiä!	0,1
Istu paikoillasi.	0,3
Olemme virkamatkalla - eikä meillä ole oikeutta muuttaa ylempien määräyksiä.	0,1
Jos yllätän teidät kamojeni kimpusta, tapan teidät.	0,2
Hän ei ollut kuollut.	5
Nyt te alatte vihata minua.	0
Emme saisi. Juttu ei ole meidän.	0,5
Emmehän.	0,1
Ihan totta, mukava nähdä sinua.	0
Saanko lainata sitä?	0,6
Sitä minä en koskaan halunnut.	0
lik, pingviini padassa!	1,3,6
Miksi miesten täytyy aina juosta kaikkien perässä?	0,6
Löysimme pommin.	0,2
Tulin piristämään sinua.	0,2
Hei, Tommy.	3
Älä nyt käsitä tätä väärin, Graham.	0,1
Aivan kuin sisälläni olisi villipeto.	0,1
Olet saastunut.	0,2
Ensimmäinen huti.	3,6
Miksi kauppaamme arvokasta omaisuuttamme maailmalle?	6
Miten aiot nauttia kuherruskuukaudestasi, jos et rentoudu?	0,6
Olen tulossa seniiliksi.	0,1
Minun on noustava aikaisin.	0,3
Minä luulen, että pystyt.	0
Emme olleet siellä kovin kauaa ja minun piti ostaa ne himskatin puvut.	0
Aikooko hän tappaa sinutkin? - Yrittää ainakin.	0,2
Mitä sä sanoit?	0,6
Hän puhui sinusta jatkuvasti.	3
Mutta miten Hän voi olla sekä henki että ihminen?	0,6
Public Domain katsoit suoraan kameraan, suoraan minuun. Minä rakastuin.	3
Maksut pitää hoitaa ajallaan.	0,1
Hän on kaunis kova pala.	1
Joo, rakastan sua.	3
Entä aarre?	6
Malja pomolle.	3
Syytät minua kaikesta.	2,5
Tule minuun! Tule minuun!	0
Anna koordinaatit, senkin iso vauva.	0,3
Minä johdan kokousta, Bob.	0,3
Tappaja on mielipuoli!	0
Olet tuhonnut turvapaikkamme.	0
Hän on vain kännissä.	1
Hiivatti!	0
Se olisi ollut herkullisen paheellista.	0,1
Minä hoitelen hänet.	0,2
Mikä tämä filmijuttu on?	6
Turhaa kerskailua,	3
Ja välillä tuntuu siltä - että narkkarihoitaja on vienyt lääkkeeni.	0,1
Ja muutamat vain kyllästyivät elämään.	2,5
Miksi olet täällä?	0,2,6
En halua menettää sinua.	0,2,5
Et ollut häissäni.	0,5
Mitä tämä moska on?	6
Pidätätkö äitini päihteiden käytöstä?	0,6
Luulin sinun olevan lojaali.	0,1
Yin, miksi tuuli yllättäen yltyy?	0,6
En elä pitkään.	5
Minusta on loukkaavaa, että oletatte sen olevan mies.	0,1
Päätimme antaa sinulle uuden tilaisuuden.	0,3
Näytät erilaiselta.	3
Menkää laittamaan sitä ruokaa!	0,1
Syy oli minun.	2,5
Odotat liikoja siltä seerumilta.	1
Entä, jos en kerro?	3,6
Minä satutan sinua.	0
Äitisi oli hyvä nainen.	1,5
Ei sinulla ole siihen varaa.	0,1
Työkavereina on nimittäin miehiä, jotka ovat tyhmiä kuin saapas.	1
Hankkiutukaa eroon siitä pojasta.	0
En tiedä, mitä penska on kertonut...	5,6
Jos David tulee takaisin, isken häntä kuonoon kunnolla.	0,2,5
Jatka puhumista!	0,1
Smith kärsii tarpeeksi ilman sitäkin iskua sydämeen.	2,5
Kokoaminen valmis.	3
Rikot jarrut.	2,5
Nyt minulla on jotain, mitä muistella... kun olet kuollut.	2,5
He ovat onnellisia.	5
Mä en välitä, vaikka annat heti potkut.	0,1
Näytät oikein sievältä.	0
Hänellä on ruuvi löysällä.	3
Täällä oli joku.	2,6
Se riittää ehkä kilpailun voittoon.	3,6
Poltan kaikki pois.	0,2,5
Juuri teitä olinkin tulossa katsomaan.	2,5
Voisi sanoa, että olen epänormaali.	0,1
Katoa, sinä roisto.	3
Mikä sinua riivaa?	6
Minä vähät piittaan sotilas filosofiastasi.	0,1
Hänet pitää pysäyttää.	0,2,5
Yllätyin vain vähän.	5
Hän oli ollut sairas, mutta parani.	2,5
Cam, tule takaisin!	0,2
Heitän mieluummin lusikan nurkkaan.	0,2
Tarkka-ampujia on tiuhassa joka suunnassa.	0,1
Oletko koskaan nähnyt mitään noin upeaa?	0,6
Antoiko hän tuon sinulle?	0,6
Älä ujostele turhaan.	0
Niin sitä pitää.	0,3
En yritä mitenkään mielistellä, mutta tuota on vaikea uskoa.	0
Pääset mukaan, mutta sinun täytyy luvata, että et hukuta muiden ääniä.	0
Senkin typerys!	0,1,3
Heidän mielestään sinulla voisi olla vähän hauskempaa.	0,1,5
OT antoi hulluja käskyjä. Hän halusi päästä niistä.	0,2,5
Oikea tyyli, poika!	3,6
Ei haittaa, etten ole saanut kahteen kuukauteen palkkaa - mutta ajatus siitä, että jakaisin pankkitilini kanssanne - että ottaisitte puolet säästöistäni - on ihan liian kauhistuttava.	0
Tiesin, etten voi luottaa sinuun.	0,3
Jos et vie minua, kävelen sitten.	0,3
Pidän huolen siitä, että toimit kunniallisesti.	0
En osaa tanssia.	3
Ei, minulla on aina ollut ne.	0,2,5
Montako kertaa se pitää sanoa?	0,6
Se oli varmasti painajainen.	3,6
Hän on maassa!	0,6
Älä sitten kasvata lapsia kuin miljonäärin jälkeläisiä.	1,5
Tässä työssä on aina omat riskinsä.	0
Myöhäistä.	3
Hän tiesi, etten ollut tosissani.	5
Minä vaihdan kanavaa.	0,2
Syntiä! Etkö olekin?	0,2,6
Voimme yhtä hyvin pitää hauskaa.	0,1,2
En tunne teitä.	3
Pidetään hauskaa.	2,5
Ette kai aio tehdä rikosta?	0,6
Keneltä se lähetys on?	0,6
Et voi auttaa häntä.	0,2
On vaikea olla tiukkana miehelle, joka on hyvä häviäjä.	0,1
Säteilet tuossa puvussa, Pam.	0
Liian porvarillinen.	3
Olettepa te hauskoja veikkoja.	0,1,2
Se on selvää.	6
Yksi parhaista.	3,6
Aiheutit minulle paljon harmia.	3
Valehtelet.	0
Ranska on aivan liian vahva!	3
Otatko kokaa?	0,6
Se on nyt ohi, Scott.	0,1
Rakastan häntä. Ymmärrätkö?	0,2,6
Et uskoisi, jos kertoisin.	0
Muistatko minut, tohtori?	0,6
Tuo on täydellinen.	0
Vaaransin oman maineeni että saisit tämän työn - ja odotin sinulta yhteistyöhalukkuutta!	0,3
Menkää yläkertaan.	0,2
On kuutamo, mutta hieman pilvistä.	3
Eikö ole hieman aikaista jouluostoksille?	0,6
Ettehän halua, että juomme itsemme sammuksiin.	0,1
En uskalla unelmoida, se satuttaa liikaa.	0,1
Mieti, mitä olet tehnyt ja mitä aiot tehdä.	0
Tapetaan nyt.	0,3
Luuletko, että olisimme vain odottaneet sen vanhan akan kuolemaa?	0,2,6
En antanut lupaa liikkua.	0
Sitä paitsi haluan tämän jutun itselleni.	0,1
Aina mukava tavata.	0,1
Mielelläni, Teidän Majesteettinne.	3
Aina siitä lähtien, kun laukkumme katosivat, olet ollut sarkastinen kärttyinen, töykeä ja sietämätön!	1,3
Antakaa anteeksi. - Teidän on annettava minulle anteeksi, kreivitär.	0,1
Tästä lähtien - ei enää kassalla istumista.	5
Hauska tavata, ruma pirulainen.	3
Edes Jumala ei uskoisi sitä.	0,1,5
En ole vastuussa Filipille teoistani - tai alamaisteni teoista.	0,1
Tämä roska on jo myyty.	1
Minulla on pahoja ajatuksia.	0,1
Pelastammeko me vanhuksen vai jatkammeko kinastelua?	0,6
He olivat kaikki aseistettuja.	2
Ruoppaileksä taas, bimbo?	0,1,6
Miksiköhän hän inhoaa laivastoa?	0,6
Emme tarkoittaneet loukata teitä.	0,1
Hän ei rakasta minua.	5
Mitä oikein tarkoitat palaamalla todellisuuteen? Unohda se.	0,1,6
Mitä haluaisit tietää?	0,2,6
Hemmetti!	0,6
Takaisin nurkkaan. Siirrä nuoli takaisin tänne.	0
Välitän sinusta.	0,3
Valitettavasti.	0
Miksi käytätte yhä vanhoja kaapuja?	6
Joskus iho irtoaa.	0,2
Kusipäät!	0,6
Mitä oikein tapahtuu?	0,2,6
En jätä sinua kunnes niin tapahtuu.	0,2
Sinä ja sinun vihkosi.	3,5
Antaisin suukon ellei se pilaisi maskiani.	0,1
En uskonut, että näemme sinut.	0
Älä sammuta sitä.	0,1
Mieheni on lopettanut.	5
Mene sitten tuohon viimeiseen pöytään - istu, ole hiljaa äläkä liiku.	0,3
Se on hyvin syvä haava.	3
Kyttiä on aivan jokapuolella.	0
Mitä helvettiä teet?	0,6
Lopeta paskapuhe.	0,2
Katso, eikä hän olekin upea?	0,2,6
Hän syöksyi sinne lyijyputken kanssa, pelasti nahkasi ja nyt sinä kiellät hänet hänen kuolleen ruumiinsa ylitse?	0,6
Miksen?	6
Tuohan on huora!	0,3
Jos etsin jotakuta, se ei kuulu sinulle.	0,1
Kuningas sanoi, että hovin henkilökunnalle ei tarjota lämpöä eikä ruokaa, niin kauan kuin hän on Rivolissa.	0
Mitä väliä sillä on?	0,6
Se nimi on tutunlainen.	1,3,6
Oikeassa oleminen ei nyt auta.	0,2
Ase, kusimulkku.	0
Rakastan sinua!	0,2
Rivolista on tullut tuhon päämaja, - jossa hän suunnittelee uusia uhreja.	3,6
Sain tarjouksen erääseen elokuvaan.	6
Revin sinut palasiksi!	0,2
Hän on tuhonnut uransa.	3
Mä sain takkini takaisin!	0,2
Se kuulostaa hyvältä.	3
Miten siellä pärjätään?	6
Kerrankin kun yritän tehdä jonkun hyväksi jotakin - ja hyvittää velkani yhteiskunnalle, sinä pidätät minut!	0,1
Mistä sinä puhut?	0,6
Mulla on ongelmia.	2,5
He ovat hieno pari, John.	3
Minä haluan juotavaa!	0
Olin surkea.	2,5
Anna mun takki!	0
Typerä ääliö.	0,6
Mitä sinä höpiset?	0,6
Hän piilotteli sairaalassa sikareita ja konjakkia.	2,5
Mestari...	3
Minä käyn vaalikampanjaa!	0,2
Miksi ystävieni täytyy aina pitää sinusta?	6
Oikeastaan, suutelin sinua, koska en mahtanut itselleni mitään.	0,1
Olet todellinen paskiainen.	0,1
Kuitenkin ihmiset tappavat ja esittävät syyn - ja pääsevät vapaaksi.	1,2,5
Kukaan ei tiedä, mihin se meni.	0,5,6
Halusin ilmoittaa, että ambulanssi lähti myöhässä.	2,5
Ruoka oli herkullista, mrs Rudd.	6
Tuo oli hauskaa.	2,5
Se oli itsepuolustusta, hyvänen aika!	0
Siellä se kullannuppu on.	3,6
Haluaako hän tulla pidätetyksi?	0,2,6
Tuki suusi!	0,6
Ei heitä voi pakottaa puhumaan.	0,2,5
Me hölmöt siedämme sitä.	0,1
Ulos sieltä, kusipäät!	0
Minulla on sanottavaa ja sanon sen, vaikka taivas putoaisi!	0
En malta odottaa.	3
En pysty siihen.	0,2
Danten ei olisi tarvinnut vaivautua.	0,5
En puhu poliisien kanssa ennen Lubinin saapumista.	0
Äitisi olisi ikionnellinen.	0,1
Paras alkaa uusiutua, Cyril.	3,5
Menetättekö nyt työpaikkanne?	0,6
Minä höpötän.	0,2,5
Mitä minä sanoin miekoista?	6
Et saa rasittaa itseäsi.	0,1
Melinda Tentrees, miehenne Robert hylkäsi teidät.	5
Olen kamalan pahoillani.	0,1,3
Mutta vettä oli vaarallisen vähän?	6
Ne olivat erinomaiset.	3
